16372 9227 16497 23343 9656
11305 19483 20081 17659 7655
4491 11490 3835 7712 23187
22886 18502 9015 9697 18880
9375 10017 8600 6305 8921
9602 8785 16760 23255 21592
5048 11381 8984 9344 20803
22372 6515 12248 6954 12773
14040 9618 15498 21996 4170
14405 18561 15647 14039 2850
16782 13980 16474 12935 22125
1367 20635 7371 22445 384
2008 662 16824 23228 4311
11154 7857 13878 17983 16764
22672 20342 3461 11715 16479
4058 7300 11785 15989 14243
6612 6343 10753 21368 7495
11048 5254 8285 16517 8758
3169 11676 9000 12510 5538
12248 9938 3572 3316 6807
14890 3671 5289 5289 13537
3313 3179 4251 8735 3496
3493 11098 7619 8655 7954
2761 13350 5298 14635 6071
4011 8681 13939 5848 11419
3915 2869 7422 4704 3493
14094 2860 4988 12778 18479
12874 5254 10328 7907 6404
6933 4407 9173 10847 6034
4370 19734 2868 12211 6399
10362 9062 12766 20983 10362
17881 3954 10384 6210 5447
13254 784 7168 21378 8813
9378 10362 9269 10881 9532
11988 3924 10362 2588 13977
11863 17664 4649 17706 13079
14114 12766 6301 19944 16349
4375 11988 9551 11988 6225
10362 6393 10362 13872 16157
20155 13079 14233 9619 17642
10362 5769 3924 10380 11942
3443 6877 19485 8788 5844
3589 7119 9128 14695 15828
18882 1253 14695 7298 7185
1489 21461 3374 4544 4599
4636 11794 18798 13205 15467
7416 22928 3589 10398 23403
20920 14627 9864 13118 8451
7989 10582 7062 4064 9032
16740 4947 9342 5866 15049
706 22019 18066 22678 17807
14880 13332 6573 17073 348
5866 15572 15941 13529 15726
8374 12804 12959 16806 12617
16210 14089 10989 10831 12498
13231 8355 9664 8043 4010
15118 17206 14050 8854 9398
5921 4608 889 9301 21536
22221 20773 8136 2847 2524
3418 22638 22564 951 5608
8404 14114 12078 10150 6743
1355 17288 9961 19501 799
15049 1314 22836 3606 16381
10732 20296 14035 3043 6373
14 14837 11873 11847 8826
8018 5332 9402 4972 9443
13237 9130 3650 4235 5947
7216 7157 4740 8775 3422
5358 19807 5268 10243 5754
14244 12994 12122 16578 5622
4736 17954 6728 6878 4649
8687 3524 6328 9714 4431
9794 9022 4665 6059 19955
10777 9438 4707 5403 7415
3548 4895 7631 4716 18446
6729 12592 4235 5773 15457
16959 6796 4444 3027 4032
11040 15370 23154 21509 16514
9418 8747 9414 9450 5853
9446 17476 12728 5208 5152
8009 4851 3905 8499 8969
8109 5214 5049 11593 16397
11584 14873 11321 8100 22659
17858 12380 14644 4879 3946
8295 7089 10121 6868 15102
18864 9616 3987 5142 17629
4939 13930 17803 15906 10080
9072 6996 16892 2259 3282
11095 4791 10992 18567 17744
8245 5194 13710 7461 7445
5955 4746 9234 5955 7444
9274 7403 11544 10140 6952
4110 15121 23127 4985 6830
10850 10981 3539 6243 12320
2560 11164 4985 11544 3917
10402 17814 14838 12060 17377
12438 15545 6700 8449 10572
12630 18567 7039 10286 5907
5955 13541 15553 15178 7627
7343 4985 5955 16384 18772
16601 7727 13265 18826 8160
5642 15817 11793 7295 6296
11225 3210 9118 9742 14930
8763 6955 7376 4575 6964
12023 11284 4575 5748 11246
12306 11169 6408 4187 7952
5281 8383 6498 5623 5145
9327 6439 19422 8385 5579
11063 7947 20764 14143 8350
14223 9978 4603 8638 16006
7687 7302 5719 6234 4575
5525 5965 11417 11246 18859
4268 7829 8861 8992 8804
9810 19067 5133 10429 5203
9576 10029 7260 4618 7170
15265 7944 12574 8771 16884
2604 5564 5614 7177 12154
11729 9360 5815 11514 11075
19539 17302 3672 18312 12485
12690 6712 8507 3660 9784
18911 15959 17373 8889 9469
11318 18764 2468 22117 12207
3714 15720 17614 18818 10519
8306 9864 6440 8150 8339
8900 15261 15559 5807 7396
12319 13414 2426 4288 6038
11240 20269 21016 6642 10251
8120 9745 11566 5728 13247
10810 15673 7521 16720 16930
6897 4975 19087 18208 15972
7724 5312 5590 7139 9651
9495 4662 2754 7602 6750
20980 2463 7867 2961 19991
4069 12806 9025 5368 5765
7731 23281 2852 5194 9204
8772 5051 9572 17857 10
8265 3157 5197 7859 6709
19041 3918 3172 5852 4409
14202 13298 22024 4342 6106
6104 12115 22268 13935 11450
21971 14801 7894 4789 3770
10799 10864 5498 5174 6791
7431 7667 4539 6021 5468
4795 4918 2474 12801 20785
8153 4549 14656 17033 5233
7752 12435 3534 3362 9552
3887 4578 9032 6684 3737
8557 6985 4765 12514 3863
7297 5915 3747 6557 6184
5924 12309 15290 7880 11450
7175 5375 5558 14555 4506
7555 17016 21886 2699 14555
19099 4088 20581 18252 14555
21293 14099 19547 3861 5689
13519 14066 5140 8007 13025
6959 9017 6198 9707 2793
4839 5425 3091 15275 8677
14074 4728 3875 13261 14737
3616 6337 5054 16745 6247
8322 11762 4733 20100 5407
7633 8589 19752 13867 16902
6887 3258 5464 8571 7951
6976 21850 5615 10225 3496
4808 16657 22439 16896 19855
18556 11710 17196 4970 3000
11058 19350 10620 5450 10199
6559 1797 7481 17043 20734
7491 15633 14382 7485 15737
11839 1837 17808 10199 22767
14314 15979 13173 23401 512
3231 14135 18650 5726 10855
6279 4579 5716 5728 5869
2187 16091 18030 19469 4835
713 6488 17499 15645 5665
2792 9793 3942 5462 5532
7940 4699 2995 12713 7142
7242 7003 4228 2845 12376
4855 7825 3777 10642 4511
11538 5040 5715 3296 4588
4889 2865 3678 13421 3483
10343 5469 3413 5322 22020
4692 13017 18350 12335 16090
3750 4645 19373 6639 6727
21288 12121 2429 4368 3475
1570 3420 3857 9422 14786
19147 12229 3979 16995 15625
19934 5923 4440 16540 2871
12501 10780 9525 4158 8289
12991 9838 18295 7368 9642
9291 18163 13034 13027 11368
10014 14591 21410 16434 9941
7614 5526 9913 7099 4434
9400 15769 7099 20825 10452
10305 11440 13535 10604 18379
12645 19273 11467 19383 22654
14608 6857 5180 15249 16304
15051 11599 14224 10131 7446
11828 12701 11644 5262 14215
5398 17420 23153 5941 18285
12685 11867 20609 8199 4474
6115 11102 9250 4559 5305
10249 9462 15788 5118 7904
8379 14085 9200 20766 11610
16349 2759 7836 6115 3641
9011 20184 6463 6338 4166
4650 7549 8730 6508 5802
2600 9008 12966 13475 9582
7226 20080 17884 12386 4856
6378 7264 5890 6564 7942
19270 3542 16246 6824 16955
12663 21458 21881 20496 10883
8815 1378 7601 6000 12164
2994 4322 6682 6276 23198
9857 248 10963 5779 9978
8240 7828 2994 1795 11024
4734 2906 11458 1673 1625
12748 23179 18989 13190 18797
15327 13070 21448 22370 4601
1663 1105 16622 20784 22107
5287 19873 13068 8380 14658
20359 54 674 21775 17766
19938 17285 21151 19402 19981
16746 16935 13455 11401 582
23073 23055 22036 1487 7691
16344 5146 1462 22292 22113
6226 20137 21090 5777 18624
21463 15094 23541 9027 19585
17152 1474 22946 19080 11653
9952 14905 15765 20189 9774
8702 10176 21340 22522 14174
10368 7657 16333 11727 14710
12025 7414 21587 21346 19123
14909 20672 15383 8932 17660
17448 20029 17240 12081 20033
15512 731 10617 16307 9866
11804 477 8455 11267 17409
14839 11598 8792 15148 18346
12242 16268 10663 18362 18656
16504 20843 21367 22777 6391
20663 11594 17359 22395 22828
14197 8294 10683 15023 8516
7000 13637 18394 7254 14177
17049 13853 10592 14491 6818
19845 9507 10695 21520 19125
14572 11186 11247 14864 10467
16459 21049 17701 654 16855
7796 17431 18942 21384 18327
14098 10776 4926 9747 19348
71 8668 13766 7074 16982
15971 12054 4091 5868 1813
1729 791 19960 769 3428
5192 14100 7831 3036 3241
13124 15515 15563 1009 8183
21237 1722 2422 696 17080
14651 9326 17401 14390 7178
946 22385 12185 20008 1553
10629 23005 22644 14271 307
3609 18114 23035 4767 6500
3480 4924 3719 13365 7929
5400 5625 7710 4602 4809
9060 5150 12405 3980 6918
7560 2577 7809 6862 5946
10008 4436 8785 3823 9281
7887 5497 2881 4676 6558
4603 21 7141 5813 5929
9404 5086 4513 8319 7065
2831 12672 10912 21403 11141
10782 10147 12018 6541 10890
21289 21268 22072 6233 10166
3488 13721 5969 20144 10468
9472 9615 10312 10563 17120
10157 2697 12349 8581 7170
8276 20167 12511 13613 8860
11189 22593 17671 13043 8725
11363 9319 8510 10888 8415
8194 12515 11150 17400 11163
13016 16202 12515 14408 8014
16899 17966 14550 8367 14765
6834 3118 1219 6619 17653
10937 1219 9635 16548 20800
22303 20310 5103 19890 7358
8559 10368 9875 3495 11502
4838 5191 16866 19567 7338
8568 9796 18648 11902 15446
8634 7788 20452 3305 3048
15968 9013 2920 5240 4256
22680 8588 13500 12374 6966
7205 11451 5575 14302 5829
16629 8447 6732 13587 6892
4860 6771 9279 20981 6221
16779 18223 16591 15024 5817
5071 7526 4955 20510 5575
7991 4375 13236 17146 6377
19078 11540 13157 3736 5940
222 5983 7462 15065 9046
12927 6319 2603 4430 5449
3743 5470 8642 5789 4140
5441 4430 2682 19883 6692
10440 6081 21412 15088 2496
2796 8622 6085 22953 4632
3553 16809 7738 12449 14569
8042 5650 16243 5831 6962
9144 5068 11018 18033 4051
14738 16599 5064 16481 14518
6980 8402 15582 10969 6990
7266 3628 9683 3205 3585
7466 5175 3384 19419 22241
13579 12671 3482 18028 7840
3253 4374 6716 5634 7824
3773 3403 11302 16881 10053
4995 3824 16809 4569 8795
4654 8568 4151 3779 9555
4922 3205 4935 3274 4394
13021 2786 17888 5177 6219
4390 6340 8398 6644 3703
11487 9847 2882 6181 3727
2232 21813 10802 16898 4119
20345 3953 15175 16888 7986
7487 14597 11605 11281 16369
9408 17565 3775 5389 14597
14530 12571 7580 7530 22367
19406 7986 20377 15462 10164
4216 5178 10984 18013 3249
4019 21676 1904 2933 15623
7523 9043 6749 12074 7136
8206 7046 9065 6080 787
17426 16220 17383 9688 7219
5833 8228 4452 9550 8212
2978 7394 12622 6708 12355
3046 5598 8826 12701 6394
5676 9535 8237 8218 15264
7832 1168 7741 7600 7054
8186 5380 7054 18347 3889
12280 10840 11229 5426 6847
5019 11919 8582 3836 6086
1789 3128 15878 9007 6087
12822 4262 11962 4231 7454
5363 9607 4762 5987 4061
13855 7276 5182 13096 3170
3592 9303 7433 5457 4710
4548 8858 5201 8437 21570
8299 7247 16289 6381 8538
7391 7543 8299 4968 4638
12132 9172 18076 6948 3723
6221 5417 6330 13197 9279
4080 8778 5791 6313 7209
8392 7135 16840 11062 6726
9526 8728 12792 10088 6989
13550 6330 9327 8286 4411
23106 11006 6736 23063 22912
3631 21500 5240 4872 4722
4881 23072 4872 16554 8618
3807 3207 8524 5856 134
9010 22176 3769 10734 7372
2665 2815 17832 645 10348
7497 18166 339 7547 18324
17337 11706 7925 10691 18555
19717 8557 16464 17184 11882
14494 14565 12960 8898 3266
9430 8705 4796 6974 9322
14642 2646 19093 2732 13711
6598 8236 19181 19621 19756
21142 1889 1958 13656 16465
9757 3154 23234 8300 18858
3913 16346 7419 9746 4167
8702 2877 4554 14281 9313
20803 16943 22525 7803 13613
17616 9112 15680 4639 20812
14556 4705 10629 11913 5504
9032 5208 4529 11643 16594
11437 13600 20426 18914 20363
4101 7004 11391 4572 8358
4797 11406 5728 17723 2441
12303 11500 3072 15672 3762
3087 14619 10558 4309 14648
20306 14444 12162 13724 15506
15631 480 21745 21258 21603
7347 7347 17731 7427 12530
16258 20760 3545 20937 20236
22069 917 22456 15174 5272
11942 2346 5755 20113 23170
4933 20244 941 23157 6156
9680 18599 5699 14196 10593
6799 8573 4864 11855 8373
5285 9476 10453 11948 5765
12612 4044 6589 19136 7575
7500 8326 4349 6814 11675
12834 16310 15535 19628 11892
19793 16629 7827 7087 6667
4742 3022 3377 4104 5357
7866 4814 12008 3489 7872
6692 7363 10946 3506 10114
10097 19563 5846 14737 3190
4663 7866 6833 11589 22852
5613 22541 5338 6338 5660
8999 10944 5110 3358 16254
16173 4560 9439 14570 14464
14999 4798 15450 15054 19377
5082 17135 13694 6113 15504
14364 155 11759 17154 15475
15036 22317 913 20500 20978
12287 18314 2767 14520 18877
11801 18641 14622 21743 21542
13060 12749 2704 3735 20168
20771 12746 13996 5425 2344
19161 16440 9237 19064 8211
5381 11795 10160 5167 5122
13382 10161 7919 3882 16411
7291 19690 15114 17232 13056
9719 8670 12102 19913 4821
13056 10161 2705 7291 7604
14466 7194 12052 14610 18023
16716 16435 22215 19405 20914
18864 17447 13916 14386 12442
14320 14330 20576 12337 18162
14418 16054 23495 20553 228
14953 17015 11655 9340 17611
21853 23502 7518 17628 14391
20617 11705 1087 15342 10768
1262 14021 12771 9979 5172
19332 21427 3668 19899 10246
6445 10587 13822 5970 15638
22488 13717 10608 202 19138
10506 8676 13797 15946 13966
652 20735 17774 18812 19338
22996 18354 18480 1559 18815
6813 6352 23433 16201 8607
14423 10984 12307 14834 4075
6442 14323 17189 19052 21626
10479 21237 21998 6850 22066
376 32 22749 18657 19976
13356 11212 13757 2193 14081
15619 20121 11409 4503 21442
9419 8096 3203 6423 6462
10133 15781 11919 17325 44
7516 19529 10822 14584 15668
22466 22193 983 627 7731
19958 11342 9864 4188 12555
544 16856 11689 18779 22067
18112 19660 21839 3559 9771
9210 11819 22001 14247 15539
17724 11060 1417 11127 7367
21860 23216 19962 1866 2183
5083 3145 6075 2935 2677
22510 3646 244 16735 529
22369 2846 2914 13116 15403
21006 1146 14165 2901 46
10442 10390 23183 3799 2252
3830 980 17836 2106 20739
2033 21670 7042 11781 14399
19574 5365 8530 12687 12931
7855 20834 6742 19033 22870
16891 21473 13860 49 15988
5429 17675 18372 21791 21074
21713 17473 14941 16865 20829
20733 1133 21701 22316 660
22614 12743 4885 16351 6097
9843 19010 761 20395 8831
11880 17153 22924 21790 23299
97 1950 23288 1301 1596
1983 14890 17613 15530 12092
8647 16097 17053 10569 422
9986 219 21190 856 14628
199 8017 6597 1513 15432
20951 3237 23551 1214 21969
368 14495 18280 18261 3070
6435 9555 13651 16813 18433
315 1390 22027 23138 8887
8043 16603 16363 22319 586
22504 9185 22573 2222 4193
1437 67 2450 1396 13734
23131 20915 3652 1970 1312
12838 16549 18273 3741 9424
12383 6283 16255 17898 10719
7705 8809 6506 4724 21424
20159 19719 653 217 20596
766 83 17118 9271 16105
18691 16167 21058 13059 131
11297 21321 15549 19794 15754
11094 11127 20357 776 4021
12161 22200 6478 7304 3487
281 6175 23338 4204 20888
4324 5638 6554 13010 13007
7169 23051 6463 15898 19595
18574 972 1707 11016 16499
12709 23274 9939 14909 19927
21437 8047 22299 17323 19085
6739 14463 5371 8682 11495
5461 23544 12905 5929 6416
11421 14108 9146 18269 18289
12048 16388 14530 581 13090
8893 16249 13975 14348 20754
18744 10296 9149 10870 589
1191 6396 18116 5247 15966
13451 17482 20408 22524 6166
12196 4117 13198 13654 5684
12155 5428 8798 8573 6307
7365 6705 11678 14319 8873
4555 7551 7635 6137 6137
6137 8419 8366 15188 10072
10721 13969 4243 7949 7955
10482 4420 4024 9327 6680
18474 9711 13278 13770 9916
13753 9208 16191 12855 9302
21354 12130 22812 23393 19371
4137 12317 21522 19260 1921
12961 584 22042 3998 21611
8584 10255 5053 584 17754
15875 14515 20265 7995 18169
14499 20626 11887 1923 3220
22778 21479 18862 14671 13328
11942 20565 10615 8246 13040
11118 11524 14007 17359 15229
21445 2019 1359 15955 938
1632 23361 959 16941 20839
19688 11772 22246 106 20009
1608 21240 16531 16531 16531
82 16275 3957 942 647
687 13759 9658 5288 8536
19192 17992 23231 22989 16922
325 22311 21889 11148 10149
15037 11919 2202 1097 17619
16647 18462 8010 16635 18838
5782 23057 17439 666 514
1065 17716 20259 6905 6747
8351 19437 15473 15471 9114
15607 15607 13635 19048 13527
9097 10456 12395 7792 10661
12426 8541 9846 5013 7126
8051 5237 4828 6857 6143
7082 9790 7973 6341 18916
8252 8261 13922 3857 12566
8698 20096 8303 7841 12844
5128 10908 4490 10773 12113
17122 7213 18648 7820 15242
13404 6983 13342 22011 20045
20844 7424 6096 15514 20132
14625 7112 4878 10800 21494
21756 21154 17047 473 927
15460 6074 8652 20440 14616
17094 20516 12270 16697 11565
20063 14589 19117 15005 5474
9743 13098 16119 22751 10903
12704 21269 11713 10705 17497
20264 13080 11299 17467 15912
15089 2723 1442 22106 12693
16324 13620 5663 3827 20670
3578 11167 10928 15524 6841
16838 8322 13394 8346 10614
14108 17655 19254 1482 23466
13191 886 21662 14948 11602
17149 19880 10953 11528 5719
11140 9954 3268 20535 13779
8269 7474 8528 5901 12677
17551 17875 8767 22277 7580
9331 11382 12556 17210 11752
8367 17137 9840 11105 10332
11827 10356 13692 6038 5791
14332 7819 18538 5259 12042
16094 7249 17518 14553 21632
5834 9824 12272 10531 4827
18171 15080 6224 13004 10186
19932 15970 20369 12935 16248
18571 11862 12952 14933 11551
21734 9743 18961 18731 14806
10789 11786 13057 11373 8993
17551 11595 15602 21901 5938
5234 6315 12018 5894 13146
13713 21914 18809 12788 14008
9539 16648 14020 12315 16017
5935 15500 3405 3098 7617
4680 3225 4587 17827 21434
4709 3868 1871 8379 9246
21054 3842 3538 3498 20388
2265 5238 22807 5599 14691
2428 2818 15788 1664 1033
23543 6910 2586 7035 14416
1043 4240 3490 3364 14781
9207 3622 13824 15262 18022
13113 13113 2293 18604 4015
3688 16765 2736 6994 6763
5 17216 12614 18558 7585
2711 14124 3365 18046 9777
11698 15214 7488 10269 4063
7044 5718 6537 5632 4993
4813 5566 7567 5124 5932
5908 5491 7883 4048 6314
5483 6921 9272 4790 5004
4427 5004 5065 6322 9999
7409 6480 9950 10428 7118
9895 12197 8414 8296 8781
16063 15232 11605 18944 10872
21245 6615 5702 12370 11821
12459 8590 5716 11014 18831
14945 6485 14951 6695 17241
11561 21245 8626 10538 13245
6901 6093 6415 13765 11559
17944 8833 11869 8327 6054
13110 7960 60 7125 5673
6177 13501 17305 22462 14623
5673 8124 18040 4963 21398
23070 120 19618 9593 18631
871 5692 3802 5673 5792
12308 7109 6112 16993 5673
18038 6555 22379 22927 21396
2892 21313 17263 7360 17707
4141 22454 16328 11084 6304
3916 15090 14695 20974 6887
7248 5555 11942 5705 6453
6341 5320 8797 9426 6333
7204 6180 6469 8619 9283
5173 6930 6039 6318 4735
11487 8751 7859 8008 9917
9994 4389 6876 10151 6861
7069 4139 6745 10539 9850
9448 3756 767 5010 3327
12321 17218 14717 13916 11968
3138 9597 13022 8902 3089
3875 3466 6130 8622 11328
5007 9846 7324 5537 10474
8564 11190 12407 6341 4298
6103 11544 23062 2942 17743
23404 18441 16916 14175 6690
9460 13186 7755 15388 6263
6987 4549 6670 8187 6369
11822 21933 3012 4132 20881
5034 3224 15753 4438 20624
22592 22592 14112 11716 21343
3108 14910 3813 11136 15685
12948 5445 5353 10134 5832
7853 6309 7766 6605 7929
7517 5834 11512 7091 11378
6303 9110 7460 4624 7153
12822 11361 9059 8332 13041
20901 6240 9178 9322 4183
8846 9346 5297 5868 6117
9235 9363 11196 6140 14917
8645 7890 8072 10868 6078
11650 13347 15298 11820 10756
11609 7812 14846 8482 13362
7249 7733 4535 11674 9412
17 5358 4113 5104 6181
4370 4504 5499 2669 6444
7102 3814 4020 6583 4906
3994 6640 5896 12542 2498
6583 6611 5350 6559 3181
6398 2749 3818 8737 6120
15833 13556 4769 11995 4690
4235 10115 12882 9158 8769
2734 12335 20157 22326 13636
12339 9785 19054 11650 9546
12339 5879 15445 17861 6046
7331 10769 11243 9433 11547
14692 4173 11995 4156 7593
20666 4690 22951 8580 21066
13610 7051 10708 12195 14899
13636 11959 13458 15496 11547
10212 11243 8861 10832 12339
10817 11825 3697 11158 2678
9248 4057 5518 5364 19896
10044 2595 4888 2668 8849
4006 2396 3275 9149 14234
20007 20659 7757 3211 2506
4296 2506 2984 2989 3006
9678 3766 4277 3496 3880
3800 4508 8577 10065 3279
8125 24 4155 3984 9092
2947 2687 4177 3330 5104
2633 3922 4148 2619 2838
7893 5860 4695 7728 6826
2788 9411 12305 9300 8849
10852 16805 6280 3470 5187
8919 13066 5171 9278 3606
6419 3277 16906 3437 3943
18202 7041 7692 4640 14160
6308 14731 7337 16339 15678
2890 6871 4027 6835 2988
3032 6829 6829 2988 5770
6854 3069 2832 21887 6346
13536 22025 11868 8881 7724
11723 2894 15044 9013 10772
5872 2053 9013 17810 12055
16485 17824 7746 15185 17912
10471 16451 9870 10713 19480
22261 11059 15094 3056 9359
13722 15854 10478 8317 8821
5624 16039 6205 18173 22972
15418 691 1922 16390 15938
10264 21411 17835 10722 10016
17981 19554 4556 16773 15959
16055 17379 8650 5687 4174
5283 8960 8181 6164 5649
15441 21530 20215 18438 19658
11045 2398 14687 297 11645
20218 15969 15854 17593 14272
8822 19978 11839 8654 6066
9559 18811 6377 13119 7059
17037 15854 12127 21083 6285
5596 23158 11726 12410 9181
12884 8212 8121 9558 16562
13609 6244 14117 16041 5026
22861 1883 7334 4373 3301
9013 3051 11198 19894 2236
13238 1875 10651 8937 7073
16219 1996 22382 3889 6298
2897 20268 7370 2887 7470
6165 12583 11637 14361 6420
16967 3518 22393 6944 6021
5811 8164 9814 7268 6645
6944 6389 8237 6196 12992
7814 6285 3195 12089 8432
11599 5779 5099 3014 15757
19541 6000 19935 6399 11840
9039 2194 14107 2391 14254
7316 6765 5794 6759 3602
15058 6806 6911 21174 3026
3582 3721 6310 12093 15564
9116 15595 16073 894 17430
8090 6614 4824 4127 9636
4014 14758 15757 7143 9467
2390 5583 2956 16607 2800
3726 3004 11803 2494 8203
7609 14203 12969 20769 20147
8344 9262 18201 6173 13999
8351 9476 3552 6226 7550
3898 12540 6335 13695 3005
3094 16834 8614 18680 14559
3779 3968 8433 14724 3685
17086 6166 8001 9496 3968
14161 6268 9211 12869 4308
6566 5072 6315 6215 9521
2657 11485 10146 12790 3934
6353 9826 11883 5894 4479
3629 2580 6331 4120 8026
15577 8753 16198 6565 7873
7710 5520 3040 13105 5325
4165 6661 6609 3866 14362
16985 3523 3338 4703 4201
8979 22281 16224 15251 3849
10406 18736 12318 10372 4185
5411 4975 5116 6141 11649
6976 4289 7277 4502 6546
12726 14713 8362 18146 10209
3463 7068 10146 9886 4397
4611 16574 2580 4358 12462
5958 5301 10925 4390 10403
9385 12973 9158 2842 4997
9949 7619 10200 6674 11023
11627 13656 3395 9574 4495
14938 12984 13561 6576 4950
8230 10182 3133 3458 14198
5984 7655 2233 1571 3881
11704 22986 9453 6759 1362
20185 12423 19570 21629 901
19563 8692 23032 20174 13913
6754 4942 15417 5674 12665
20801 1183 23020 7921 6824
14170 7970 198 22971 6754
5553 14114 4726 7293 7401
3699 4229 8331 19110 6754
15202 4057 9284 16112 12827
18946 15163 8060 19504 8552
6272 21184 4382 14732 5394
4958 7467 16714 3751 21374
3716 3060 13576 2574 2725
3381 2958 3974 11154 8216
3375 4688 8403 23118 4486
22956 18417 8593 20219 2392
3348 6249 16752 20702 11392
20845 1263 2249 11692 21643
8356 4077 4894 11915 8762
5799 6290 4556 5143 6059
7882 5120 3839 6719 7797
8253 4111 7221 10211 16018
7882 4580 9644 6787 3839
6900 8973 10982 3550 19925
8820 11204 10879 7147 10701
4857 5315 5985 6620 23544
8293 13762 7499 6223 6950
7736 5691 4 6808 6827
5324 5190 10795 13058 10568
6713 5757 8445 7692 16885
9049 5668 8056 8803 8315
13242 4871 8219 9868 8757
8845 7267 8293 8800 4521
9918 6573 7099 5207 5293
8349 5733 6837 9645 7001
7644 8617 13271 4614 9367
5269 19121 5971 17620 4938
7608 4103 11053 17776 8898
9587 6326 5211 6802 6628
9886 6187 18 9308 5629
4153 21035 13130 7078 4547
10839 7017 4286 5199 10006
11145 7408 9444 2575 10316
4882 3931 5502 6616 5444
13704 10070 6269 5348 12327
3468 3873 7745 5229 15314
5631 12327 4706 12828 3754
3599 14023 3811 11482 8053
5990 6086 5171 4085 3520
5349 4145 6708 6005 5952
9377 5951 4647 5620 4212
4514 8161 3194 6076 3648
10785 4501 3433 9659 4746
6916 3623 3692 2729 2623
5150 6592 5014 21415 3433
18851 7531 4457 11928 3438
15335 6216 2862 3433 6436
3561 3124 8694 20771 3570
20278 13330 6785 8314 11160
4257 5785 5981 4160 9368
2787 11612 21824 7588 6929
4510 2741 17768 7736 8266
5311 3517 3100 12487 3988
8067 6248 2898 2676 11522
6248 8667 3052 3219 3223
2654 5021 3100 2649 3459
6261 3640 5966 3346 4549
3674 3878 2878 3030 2612
3988 21415 3223 19367 3494
2898 3229 2655 4830 3029
11354 14616 7192 4154 21679
4222 5857 5675 6192 5839
4222 8619 7685 7482 6517
6918 8046 7053 3840 5631
22259 7228 5852 9674 8719
4925 3871 5727 7759 7008
7404 15301 6132 9880 9235
7084 4372 13243 3248 3449
6719 4829 6364 3319 3573
7080 3297 3122 5282 3511
2615 5745 5217 2911 7379
3402 10180 2707 6319 2587
2709 7723 4161 16949 2911
5294 2756 5163 2743 2972
2709 4245 3767 3132 2899
6282 2952 4339 3357 7093
10681 14220 19304 9882 3173
7729 21729 5616 3988 17161
5300 6171 3988 8029 3507
6953 8208 2912 19676 14653
7773 8222 2836 8741 6839
3569 9998 5667 6088 5408
2969 2903 4725 6764 740
7238 3100 9380 4725 7063
7515 7154 5097 4987 2924
18783 2880 9532 3090 8832
8427 16508 15453 21651 3574
3530 14236 4725 13127 9956
2495 18494 8584 8203 3778
3100 5717 11184 12368 5126
12366 4817 6399 3905 2778
11099 2730 3376 7501 12804
3744 23142 7383 3471 21185
2427 11817 17575 16245 5565
16774 3910 18398 13938 7006
8495 13935 9417 5809 2288
3601 5983 8279 5984 9853
1567 5546 3124 15384 3990
4389 2433 2647 7621 4112
5560 11356 5488 4493 3112
6905 3516 7736 6484 3687
5181 4040 20086 2501 3841
7321 4644 5936 15133 3044
5063 8505 8343 4198 6993
9141 6593 11549 6337 7055
6003 6580 4459 6149 13700
8046 9464 3615 13685 8662
7146 5283 10259 13151 6429
14004 4353 3580 14935 15908
10680 19479 6544 12967 18048
10592 9109 11730 11626 15260
14953 11777 6655 21116 13706
10570 18237 4687 15526 12386
9890 12176 12411 11160 8980
16049 3666 3267 5072 3454
8016 4106 4749 15842 4783
5708 14348 9737 3412 7030
5995 13539 4645 7997 9872
11414 6147 4392 8824 4477
9475 18070 6069 4146 17208
9316 3317 13948 4949 3907
5407 6405 6515 6379 9738
5186 4845 4892 7161 7636
4582 13435 12052 6569 13420
9316 6006 6757 6350 4058
4776 4617 9107 5536 3265
4219 5695 4524 8069 14914
6843 5628 7400 4464 5111
11864 3850 3103 2997 4335
5677 3658 4538 3696 7484
4832 12650 3063 5939 18563
11930 11952 9821 12202 5459
1603 11786 11680 17500 30
9967 17305 1414 22667 2245
1100 20270 9520 9813 7753
11383 1140 11855 14049 16312
17305 7052 9712 11074 9809
14130 21055 12342 9712 2028
6581 6948 13954 17075 23539
13989 12968 10040 18420 12886
16462 19786 5332 8849 12669
10518 9087 14721 6987 6946
10767 9266 8983 7145 7121
9163 6809 7183 9058 7167
14337 9058 4142 8900 12122
8849 15144 13855 7189 7261
13896 7960 4755 9058 2945
2557 16075 21610 15765 23374
3239 3284 2667 2902 2970
9290 8082 3167 8044 8717
6861 7335 15981 22338 22401
15367 14349 559 17852 20952
1170 12265 9806 1476 18761
20608 15232 7202 4674 4496
2462 18892 5334 12008 5138
4033 5528 2030 15338 5134
19968 7120 6471 8167 9928
11909 3114 9744 5135 5216
10282 19261 2896 21498 5759
4615 16501 4604 19519 9828
4401 13892 13829 3141 9164
10948 6360 3787 14127 3092
4978 4395 3885 8989 2472
2939 6570 4953 2464 14432
5436 10341 5323 12130 2720
5290 3125 3839 22356 18247
5603 7168 2432 4247 2888
22201 22598 16851 1333 22055
22361 413 7426 15724 6422
5156 12765 3563 8064 6016
8738 8191 11357 4012 2719
3595 3985 2675 4598 3215
3452 4321 3819 2769 3691
3893 3691 3104 3908 3192
2769 2664 7345 7345 6774
2807 2600 2769 2900 2675
2600 3923 3577 2769 3192
3691 7705 3435 7705 3900
